,Tenure,Income,Age,Children,MonthlyCharge,Bandwidth_GB_Year
3007,22.54598,89441.6,85,4,149.9915,2105.676837
3008,5.787415,74252.79,72,4,169.9378,856.755649
3009,1.125218,43930.42,25,1,169.9928,444.2368102
3010,6.548905,16149.85,82,4,149.9845,889.2239784
3011,1.799293,25979.07,89,3,117.4686,690.1873853
3012,7.012788,34356.62,65,0,182.4653,910.135775
3013,9.539097,44779.1,39,1,255.1336,1965.90329
3014,8.58684,103306.6,71,4,192.4567,1071.697033
3015,7.179432,5505.74,68,0,174.9882,1330.308571
3016,6.971589,58836.68,70,3,210.1518,1277.067543
3017,14.26274,23086.45,75,1,114.9658,1355.025651
3018,21.73641,96788.12,28,7,182.4653,2371.07361
3019,5.867453,12100.28,60,0,124.9607,929.0075954
3020,17.32489,11068.12,28,3,137.4684,1847.394712
3021,2.80856,10270.29,26,0,149.9621,585.3561113
3022,13.90887,104539.2,18,0,104.9781,1738.801627
3023,19.77964,26803.44,69,7,222.6362,2353.339235
3024,7.342789,44900.84,64,0,262.6106,1221.605576
3025,1.813125,67156.75,53,4,149.9598,492.3321314
3026,20.95648,28738.5,82,4,200.1323,2733.904187
3027,18.47081,63286.15,22,3,132.466,2382.03067
3028,1.571176,32221.49,39,3,159.9512,499.02956
3029,17.2501,5099.11,67,3,187.656,2035.111954
3030,8.74736,45594.27,19,1,162.4526,1209.751161
3031,13.36539,72663.08,36,3,182.4433,1968.083882
3032,7.311512,27157.3,89,2,184.9647,943.8571029
3033,13.98482,43620.71,80,8,275.1336,2044.80443
3034,18.24928,36149.29,51,0,232.6378,2515.478194
3035,3.101413,17615.71,32,4,159.9349,721.66293
3036,6.150351,40599.16,65,4,172.4441,867.6145354
3037,5.97747,38418.96,35,0,127.4783,1177.477272
3038,14.83659,69960.26,36,1,222.6143,2304.085004
3039,7.72199,43618.17,54,3,252.6378,1282.858382
3040,2.10678,75452.77,78,2,217.4725,589.198137
3041,3.518534,43098.2,82,7,210.127,973.9939163
3042,3.172425,35388.48,61,0,172.5104,456.0822503
3043,2.266934,37993.51,61,2,212.6415,1214.128652
3044,8.794478,24875.19,83,8,117.4858,1182.278269
3045,7.5636,13138.02,61,2,187.656,1183.25467
3046,12.00194,27675.71,73,0,267.6427,1990.707874
3047,15.64015,29581.15,33,0,137.4684,1600.603183
3048,2.431373,32745.98,49,0,137.4836,768.6735365
3049,17.29281,41643.14,38,0,172.4885,2120.765903
3050,21.13934,52558.45,27,2,232.6707,2483.369395
3051,4.462414,19508.33,23,3,124.9643,628.7093519
3052,15.77942,40528.85,82,1,202.4433,1540.003272
3053,11.31382,89747.43,27,8,115.0021,1391.452254
3054,3.678847,61541.53,58,1,79.97886,301.5746797
3055,6.967998,94836.83,21,4,257.6375,1900.983013
3056,6.515297,65435.46,57,1,137.4698,1109.320307
3057,15.6265,28593.48,41,4,159.965,1669.627909
3058,7.296904,34127.24,63,0,164.967,1343.619348
3059,7.032433,42517.98,42,2,245.1283,1818.572601
3060,17.09722,61879.76,62,0,212.6228,2397.112902
3061,2.563452,44166.94,66,8,117.4858,680.4044234
3062,8.287531,78712.17,29,1,152.4624,1530.742396
3063,2.437932,33869.92,75,0,169.9447,381.1393824
3064,11.81853,97694.83,20,1,112.4844,1247.347617
3065,28.06447,35980.24,19,0,169.9671,2722.383309
3066,10.02202,41550.85,57,1,202.4433,1150.220789
3067,4.731989,34940.98,72,3,174.9919,727.8878928
3069,16.01922,50629.79,25,0,127.475,1554.131756
3070,7.220079,72764.42,62,3,147.4783,787.3445005
3071,4.454344,32017.56,43,0,162.4538,1069.09373
3072,11.20366,11722.42,89,2,144.9607,919.239022
3073,9.858242,45888.26,28,0,162.4526,1287.535911
3074,1.689999,14090.14,19,0,192.4567,553.9352596
3075,7.899007,64315.91,68,0,222.65,1248.474574
3076,10.52622,48178.83,63,1,149.9598,1081.123619
3077,11.15074,22985.19,31,1,162.4676,1768.733372
3078,17.2154,27187.1,55,2,152.4742,2196.280451
3079,8.922175,13131.39,21,2,169.9378,1136.966259
3080,4.267801,38867.93,59,1,172.4567,1078.288288
3081,1.294635,54741.36,40,3,197.4725,1091.519949
3082,2.168042,62709.94,86,0,159.9476,782.6074848
3083,8.268061,53227.7,23,0,232.6228,1388.043021
3084,5.538303,20089.1,89,0,124.9935,397.7861758
3085,7.733033,18946.77,24,6,149.9483,1099.299416
3086,6.446693,27134.99,19,3,129.9621,1459.309498
3087,11.81544,11711.93,75,1,140.0049,1077.205282
3088,20.72068,6196.02,64,3,92.45514,2235.623805
3089,20.74516,24130.48,23,4,267.6427,3080.29312
3090,4.24454,26224.1,86,1,107.4958,912.2540105
3091,16.88185,28588.01,44,0,162.4608,2233.112834
3093,10.12304,34364.84,25,5,147.4713,1292.562403
3094,3.046588,35801.05,37,3,204.9496,793.3207298
3096,11.34636,50382.25,62,1,105.011,1002.360533
3097,19.77218,69658.99,23,3,137.4872,1968.304495
3098,10.59517,27549.98,64,1,182.4433,1587.727149
3099,16.17631,35531.41,69,2,152.4624,2123.824956
3101,10.31129,29712.43,75,4,179.9794,1128.898886
3102,8.33073,16284.04,50,0,182.49,1171.237442
3103,3.267702,34502.38,55,5,187.6094,1271.632278
3104,1.891666,8191.55,60,0,172.5034,438.8951303
3105,6.06866,23852.88,76,0,167.4564,573.5316869
3106,2.290777,65905.06,71,0,124.9607,599.8774496
3107,7.53282,80392.41,31,2,149.9378,1403.833391
3108,9.27204,15539.98,28,1,187.6094,1728.999287
3109,6.725815,37204.88,63,2,182.497,891.9183387
3110,2.320115,75961.5,59,2,139.9512,877.5328489
3111,15.41267,58668.34,86,8,162.4689,1708.202326
3113,20.51646,52918.39,65,0,127.525,1859.777405
3114,1.304537,19734.93,53,0,159.9476,820.0487803
3115,17.15829,7399.99,26,3,222.6143,2541.621959
3116,23.77384,35061.97,75,1,129.9778,2561.675396
3117,3.213888,14589.73,74,0,242.6106,1264.000346
3118,11.00718,44039.11,43,1,172.4579,1373.225547
3119,10.18298,29538.29,44,2,225.1457,2083.35956
3121,2.072617,36501.12,39,8,184.967,827.0229817
3122,3.62899,35976.11,69,1,162.4689,582.9171773
3123,1.598975,12234.1,54,0,204.961,596.5947713
3124,8.161424,69885.69,18,4,132.466,1628.254726
3125,8.201372,54010.14,22,1,245.147,1822.362908
3126,4.606587,48487.99,84,4,220.1185,893.3552968
3127,7.469813,44250.65,54,1,117.4686,1290.286524
3128,6.21102,88400.03,53,1,222.6143,1494.533376
3129,2.048055,59983.38,71,0,235.1591,763.5474617
3130,2.159586,120286.2,50,1,184.9634,1110.767158
3131,2.123318,48005.6,24,0,172.4555,583.6805521
3133,6.631092,22272.17,45,2,287.6427,1329.56935
3134,9.389883,40760.02,37,0,245.147,1839.782656
3135,8.718999,17373.47,69,2,255.1417,1318.027865
3136,9.372647,20514.05,74,0,149.9845,1023.685781
3137,19.92045,47516.45,87,1,187.4974,2429.379449
3138,5.43842,88294.82,42,4,222.6143,1559.647223
3139,2.518069,90583.52,26,2,177.6508,921.6983239
3140,4.433189,44844.68,18,0,127.4783,1024.393039
3141,9.873195,36899.75,86,4,210.1051,1774.439822
3142,12.03278,39158.11,42,1,169.9741,1279.680473
3143,2.408011,46677.89,22,3,139.965,1117.651858
3144,3.876369,97020.52,27,0,120.0049,966.7789453
3145,7.713222,19297.41,63,0,162.4982,978.4083285
3146,6.566149,117185.4,79,0,192.4885,776.2140464
3147,9.075014,7396.95,64,2,152.4798,1158.054054
3148,7.802142,99411.44,85,7,159.9794,1482.48061
3149,6.281821,64204.39,21,1,172.4555,965.039948
3150,10.16083,9119.54,22,4,137.4836,1613.670166
3151,10.44121,30891.62,42,2,127.4958,1181.546499
3152,2.923404,63754.19,74,3,152.4798,604.9488487
3153,7.930205,52174.46,32,3,197.4725,1708.507227
3154,7.194486,39653.88,58,1,172.5104,826.2618071
3155,5.664193,55755.9,74,1,137.4392,607.6047155
3156,3.41763,11020.25,39,0,134.9509,487.9567265
3157,3.589597,13631.29,86,2,287.6427,992.9856288
3158,4.123006,22294.46,35,8,190.127,1621.897996
3159,3.769755,8615.0,59,0,219.9902,848.4406611
3160,2.312021,78517.82,19,3,240.1149,908.2440178
3161,11.96395,80733.05,63,8,139.9568,1497.60783
3162,1.481645,36947.65,87,3,107.4806,406.0999161
3163,4.540275,76990.4,37,4,172.5104,769.9868737
3164,15.12639,9302.37,87,0,197.4725,2025.467869
3165,6.894406,9443.85,46,1,174.991,1045.674943
3166,7.994351,69237.04,24,3,129.9621,1522.674203
3167,8.989805,26026.91,59,2,139.9568,1035.265621
3168,22.60375,70138.08,40,2,187.4673,2796.815399
3169,9.910534,53863.95,21,1,175.0048,1502.652508
3170,1.597599,21183.28,23,2,204.9797,679.9648888
3171,9.705314,82809.36,50,0,140.0342,1109.724061
3172,9.254257,30511.85,84,1,197.4702,1574.095143
3173,13.262,42504.3,85,0,222.6654,1623.298167
3174,10.65826,13325.5,72,1,117.4392,1436.859689
3175,12.05486,40668.61,47,3,204.9797,1406.621323
3176,8.915226,1817.99,23,1,162.4833,1586.632329
3177,5.623623,22626.98,21,1,137.4836,1235.112132
3178,16.31066,31777.28,48,3,194.9663,2255.21511
3179,1.324008,12750.09,76,1,117.4835,284.4922663
3180,9.000072,80536.9,86,2,172.4871,1170.521193
3181,20.3759,54832.87,38,0,149.9707,1958.648355
3182,6.815025,111779.6,29,2,139.9512,1344.195225
3183,9.363006,14642.58,35,8,142.4827,1874.033411
3184,13.51008,25891.09,69,1,204.9797,1392.159775
3185,16.27138,5919.03,70,3,149.9598,1672.775155
3186,1.453865,57025.5,40,1,139.9349,928.6314289
3187,3.949032,32559.23,19,0,172.4885,1171.985659
3188,5.714934,18088.6,65,2,182.4433,1215.356987
3189,21.12911,7434.02,22,8,255.1336,3186.79335
3190,1.875298,63832.69,82,1,149.9621,403.1214716
3191,9.343412,24740.03,85,3,210.1051,1703.524533
3192,6.735348,32733.34,62,6,177.4945,1499.696874
3193,10.96818,9368.25,25,8,157.4836,1461.917374
3194,8.373701,20657.67,67,0,222.6792,1362.599478
3195,5.998405,12565.71,69,0,182.447,682.7780764
3196,3.052755,7657.12,20,3,149.9778,609.9482209
3197,11.93299,40651.57,61,0,182.4433,1758.68213
3198,14.84017,22342.54,77,3,149.989,1604.504838
3199,14.71926,18025.4,71,3,182.4762,1637.379866
3200,7.542197,10832.11,40,2,79.97886,790.2154278
3201,4.525491,19228.48,88,4,232.6378,1392.809918
3202,3.83138,36779.84,84,0,162.5007,538.9921729
3203,1.113741,37089.25,89,5,204.961,596.0068502
3204,3.878694,28065.13,49,3,112.4551,409.0267699
3205,4.532646,35562.1,73,0,139.9816,713.5720629
3206,10.49454,21294.79,21,0,174.9919,1274.915029
3207,6.678303,78317.51,77,1,162.497,1307.120014
3208,3.212519,22667.79,79,1,139.9349,897.8110864
3209,2.54348,66420.62,36,1,137.4836,933.5522742
3210,6.976028,22140.82,36,0,117.5152,867.4232348
3211,5.288444,41877.51,42,4,144.9889,1399.307542
3212,1.832601,17768.57,39,1,132.5127,620.1308589
3213,4.870047,10825.44,75,1,127.5067,609.1874835
3214,9.688639,15662.37,19,2,207.6094,1409.932665
3215,13.61564,32643.06,46,4,159.965,1492.297826
3216,4.939997,18025.26,31,1,149.9483,693.5702614
3217,15.51348,38472.15,46,4,182.4433,2224.378227
3218,9.556572,22517.47,76,3,212.6228,1872.755243
3219,2.149435,14745.2,28,2,179.9656,557.9519675
3220,7.035161,28937.58,59,0,207.6386,1071.748463
3221,15.84051,2492.8,67,4,160.0122,1698.617842
3222,13.31462,4631.67,30,0,232.624,2099.171991
3223,1.862828,37535.82,70,2,192.4404,553.0231321
3224,15.14561,6225.4,56,7,104.9629,1628.215009
3225,5.902195,12457.3,71,1,159.9512,605.1321701
3226,2.339183,18863.86,58,1,245.1612,941.6039037
3227,15.53401,29161.81,87,0,144.9607,1301.332682
3228,10.71719,71364.52,81,3,257.6513,2061.503839
3229,2.668217,18139.97,76,0,184.9963,627.2429503
3230,2.19437,17625.52,60,1,124.9781,340.8145206
3231,8.539485,98555.98,58,1,182.4538,971.9322124
3232,4.527649,33482.23,18,0,139.9512,1131.268205
3233,8.664975,19275.26,57,1,169.9928,957.1118873
3234,1.567389,61913.12,62,0,159.9349,374.4704813
3235,4.14274,56961.06,40,1,220.1615,1012.974384
3236,5.18336,38960.89,86,1,152.466,655.4429632
3237,7.494128,30192.89,83,1,142.5156,938.8632527
3238,10.34256,37354.74,52,2,95.01949,1140.676882
3239,3.1741,48318.32,78,1,169.9447,462.4081269
3240,3.209982,68325.35,86,5,194.9744,605.6512541
3241,13.02762,43121.79,49,2,182.4653,1434.719912
3242,1.625652,71340.92,56,1,197.6288,691.1647876
3243,1.201284,36209.68,72,3,147.4738,375.6589979
3244,6.645392,20761.5,29,3,137.4616,1037.253154
3245,16.23853,77235.23,23,1,147.4564,2024.875698
3246,16.12056,1443.24,80,2,214.9663,1772.729252
3247,4.157726,80104.26,73,1,137.4872,463.388528
3248,9.880576,3174.98,85,0,197.4725,1602.19464
3249,11.63547,9437.06,70,2,187.6094,1862.789527
3250,5.929212,8698.92,85,1,222.65,1062.121627
3251,5.875553,48448.03,28,1,277.6375,1282.671616
3252,3.695049,18955.08,72,3,129.9621,1060.077964
3253,2.590681,38487.58,45,0,124.9643,310.8595496
3254,3.352593,24481.75,38,2,134.9509,465.1896546
3255,9.93773,37715.18,36,0,159.965,1100.58554
3256,7.988116,3514.8,22,0,154.9618,1571.791129
3257,10.47789,30388.27,22,0,147.4713,1259.837146
3259,1.611266,4441.06,28,3,174.9755,703.1820621
3260,10.58401,32964.42,80,1,184.967,1174.511172
3261,1.916489,17202.87,75,4,174.9618,563.1178513
3262,28.57082,26319.53,19,2,139.965,3158.141347
3263,1.532436,71453.49,81,1,124.9607,535.7389183
3264,12.7895,38594.93,69,2,267.6647,1736.70174
3265,8.640886,11257.58,52,1,157.4698,804.0993561
3266,6.465898,16749.24,37,3,214.9525,1072.590755
3267,9.416447,53808.11,55,0,149.9915,1005.091786
3268,3.062161,95843.1,39,0,164.9715,1043.339074
3269,29.19298,36171.15,64,0,164.967,3181.511605
3270,8.692007,34784.01,80,1,204.961,1041.036664
3271,11.07503,43134.57,46,7,92.45514,1545.148232
3272,1.524132,35168.77,19,1,207.6094,757.2197489
3273,10.70349,17555.47,81,1,184.9715,1196.094746
3274,2.327566,20179.28,38,0,187.4974,1117.725477
3275,1.764563,29491.37,62,6,192.4705,602.3082109
3276,1.190018,40453.58,85,2,129.9621,734.3603159
3277,2.049307,3853.35,50,4,162.4982,680.0803141
3278,16.7247,24847.04,37,1,202.6362,2436.72717
3279,5.599131,41443.9,71,0,137.4616,721.4679959
3280,2.71724,83140.55,81,7,147.4713,563.7131359
3281,5.207616,14413.03,23,2,207.6094,990.5923177
3282,3.98008,79480.55,77,8,159.965,724.2818214
3283,14.66848,90839.09,29,3,147.4421,1518.371398
3284,1.932645,44641.21,18,1,172.4705,1102.197408
3286,22.25056,6992.92,86,4,182.4608,2162.669491
3287,1.356734,46369.85,46,5,159.9512,437.7915053
3288,20.45201,24173.97,86,3,127.4601,2239.792619
3289,13.84669,41158.63,33,3,92.45514,1691.734997
3290,6.207517,32865.97,71,0,242.6281,1071.774579
3291,7.603445,67295.09,47,0,194.9581,1112.439443
3292,7.182107,80363.72,72,2,204.9634,1020.408124
3293,7.266887,24322.13,83,2,147.4738,805.8117417
3294,8.322733,43457.22,72,1,104.9629,831.9969597
3295,9.961602,54417.19,42,0,167.4564,1086.270579
3296,9.244926,34545.05,89,6,184.967,1189.205287
3297,3.088732,23753.54,50,4,92.45514,785.2993593
3298,2.645653,72873.27,63,4,245.175,1076.444999
3299,16.41429,57295.46,88,0,140.0342,1452.568552
3300,4.459961,28955.02,65,0,127.5112,545.6056589
3301,5.705684,25781.26,40,0,142.4713,1194.656781
3302,7.006647,42546.5,18,2,172.4705,1466.448878
3303,14.56261,23947.08,49,1,157.4836,1379.971168
3304,12.73703,54416.48,39,2,147.4738,1398.283635
3305,14.24378,16577.49,54,4,187.4811,2255.363032
3306,4.189207,49844.68,29,2,137.4616,722.927922
3307,2.443144,24077.35,47,0,232.6228,879.1284854
3308,4.95874,11960.32,77,1,252.624,877.7033783
3309,2.326806,110886.7,51,7,194.9768,755.6830943
3310,6.365101,50334.51,64,2,187.656,1122.270266
3311,7.010649,29217.49,51,4,265.147,1308.576837
3312,15.3889,24005.64,65,4,265.147,1949.172062
3313,10.88204,45094.63,24,0,179.9794,1305.850314
3314,6.908158,16288.42,66,0,242.6143,1064.75404
3315,7.146126,28911.74,18,7,230.1051,1413.736327
3316,4.656535,30663.14,66,0,255.1372,1012.460755
3317,8.549649,5183.35,49,1,114.9509,1237.669889
3318,2.138986,49672.91,27,2,129.9598,1038.488008
3319,4.026439,52314.19,69,4,104.9781,967.2708805
3320,14.65682,18982.37,48,0,120.0035,1606.304191
3321,24.26165,14764.79,83,2,157.4698,2013.177858
3322,7.348682,17822.29,73,2,240.1149,1113.10611
3323,1.683285,62238.79,37,3,265.147,887.1803664
3324,17.54953,3834.42,49,2,207.4754,2326.985753
3325,10.13511,51224.64,79,1,172.4579,1097.624148
3326,1.786765,34132.82,31,3,235.1417,1318.882817
3327,7.685124,30533.59,33,2,104.9781,1241.231205
3328,7.131841,44313.68,22,0,235.1417,1741.054382
3329,3.555031,6749.79,31,1,149.9776,699.0938491
3330,10.00078,64916.19,56,4,149.9483,1165.681938
3331,23.18508,28284.38,43,2,172.4705,2792.394717
3332,8.442986,81902.07,71,3,182.4433,1450.000546
3333,7.602068,51784.5,74,1,124.9935,646.8507919
3334,4.461349,14471.8,40,4,172.4871,1011.014705
3335,17.4113,31772.45,59,7,124.9935,1684.485758
3336,5.881307,15130.44,23,1,105.011,686.2608911
3337,4.043506,20068.93,76,3,137.4686,585.4873226
3338,8.301576,93936.05,89,7,232.6228,1436.945723
3339,7.891654,13642.29,71,5,182.447,985.2729584
3340,18.62057,72454.65,68,4,235.1417,2654.737765
3341,4.672744,77001.42,29,5,174.9768,1419.012995
3342,18.16755,89567.28,86,0,137.4698,1938.215738
3343,8.997315,95261.66,75,3,139.965,1483.797409
3344,3.707186,74297.66,79,0,104.9643,704.3641607
3345,20.0119,48511.64,21,6,194.9663,2739.364415
3346,4.060006,38577.14,69,1,235.1555,1446.866289
3347,9.176772,58555.84,51,0,184.9496,1523.800316
3348,1.822794,63955.4,24,3,210.1518,1006.003672
3349,15.45104,14937.87,20,0,104.9643,1777.783534
3350,8.399966,43426.86,33,4,184.9785,1276.752415
3351,5.179771,20652.62,30,4,275.1198,1283.308128
3352,7.439729,5288.46,21,2,149.9776,1033.91479
3353,11.85169,35023.77,31,2,162.4526,1455.55459
3355,1.1426,71043.31,84,1,147.4421,250.4817182
3356,4.767276,52728.01,35,1,147.4564,1045.602146
3358,9.873117,6034.37,41,1,235.1555,1967.928007
3359,1.034561,27694.81,68,0,127.4958,263.971695
3360,15.65432,16066.46,69,0,117.4392,1825.27674
3361,9.348659,6508.31,86,4,124.9643,771.0222493
3362,7.114816,37935.6,62,0,117.4835,856.3808128
3363,8.924108,29599.19,78,8,230.1344,1504.498094
3364,6.907426,37647.9,54,4,134.9509,765.5762196
3365,7.869508,39434.88,83,0,275.1198,1206.792948
3366,5.810607,19383.24,60,2,152.4798,903.6901827
3367,15.67732,28581.48,82,0,104.9781,1673.87195
3368,12.82008,11332.09,31,1,207.6094,1643.441405
3369,10.3665,2260.89,47,3,210.127,1526.714907
3370,9.060745,29224.99,67,2,104.9643,1161.650257
3371,11.32725,72905.23,54,7,139.9792,1537.25042
3372,5.8078,37466.03,86,2,255.1417,1023.75368
3373,11.59206,26986.49,38,0,127.4783,1627.688937
3374,4.38777,23856.19,71,1,127.4421,890.2145776
3375,18.11168,16333.38,58,1,182.4676,1884.134154
3376,9.091454,16735.53,55,6,187.4847,1363.30698
3377,5.624237,45571.68,35,0,255.1336,1674.511863
3378,14.77367,51198.44,22,2,137.4978,1600.620121
3379,8.53275,29094.86,55,1,92.45514,1122.62327
3380,6.029814,4803.08,62,1,164.967,1273.860067
3381,23.91177,55492.69,56,1,134.9509,2059.963787
3382,2.644504,18585.86,51,0,204.9634,655.8888087
3383,2.543632,25057.85,87,3,245.1283,1286.962111
3384,1.320603,74396.6,70,2,194.9663,924.0477339
3385,12.15758,45840.55,73,3,117.4392,1618.001407
3386,10.90461,25281.46,80,0,209.9931,1694.511052
3387,13.0257,54873.74,68,1,172.4871,1481.549539
3388,14.08217,28936.68,30,0,120.0049,1875.470621
3389,13.26061,40574.0,41,0,147.4601,1292.234972
3390,1.668767,20110.67,25,1,169.9447,512.8321486
3391,26.90099,16297.64,24,2,167.4564,2594.832192
3392,3.239188,31515.73,83,1,159.9942,500.3610113
3393,9.151527,31020.23,29,1,230.1051,1396.341948
3394,4.947213,7489.53,79,0,242.6573,1014.229725
3395,9.074838,53461.96,80,1,194.9699,1097.005959
3396,3.409799,4769.63,87,1,242.6143,740.0394011
3398,8.741017,24650.49,41,4,127.4958,1107.083954
3399,5.996824,53519.74,66,0,252.6378,1009.804308
3400,4.93863,75680.04,39,1,149.9778,722.8952824
3401,7.831837,37838.55,46,1,127.4586,971.0087147
3402,3.545553,42450.26,59,0,152.4624,1060.105051
3404,10.07068,47190.38,78,2,237.6549,1919.953096
3405,4.116596,17558.9,79,4,157.4836,600.3283664
3406,7.348696,27196.91,26,4,149.9621,1080.503708
3407,7.756546,5548.62,31,0,147.4713,1007.348141
3408,14.17544,20091.91,32,0,149.9776,1535.243963
3409,5.750643,21997.12,54,1,117.5015,657.9643336
3410,9.767357,10272.73,18,0,187.4974,1710.612591
3411,9.29979,72962.35,71,5,179.9794,1093.745962
3412,7.556151,53710.84,60,2,149.9776,962.6412103
3413,5.879094,44802.98,64,1,179.9794,713.2732917
3414,3.699808,18238.62,50,3,139.9349,1141.442182
3415,2.579229,52736.32,55,0,230.1344,860.7975297
3417,3.944467,71445.14,50,0,220.1149,1261.505669
3418,5.360993,35979.55,71,0,147.4564,1027.720431
3419,5.927239,40493.15,76,1,174.9755,837.8796845
3420,7.151009,23707.83,21,5,245.1457,1589.194648
3421,6.671684,26989.82,61,1,129.9763,862.9115483
3422,8.016341,13755.56,69,1,182.4762,1033.144943
3423,4.14344,100685.6,87,1,137.4392,487.4290639
3424,9.39804,15869.36,30,4,204.9797,1275.449066
3425,5.685414,24979.03,23,2,270.1604,1812.910095
3426,3.511593,41375.24,20,5,242.6281,1172.010209
3427,4.075856,39999.89,65,4,192.4567,721.7486176
3428,4.741795,31038.27,27,0,207.4974,855.8268713
3429,10.28514,13616.82,76,0,247.6647,1907.528361
3430,7.158287,54482.53,36,5,164.9853,1670.602657
3431,5.387532,56077.86,27,2,230.1344,1197.221097
3432,9.204657,11204.06,55,4,142.4713,1555.314176
3433,15.56801,34953.83,53,3,192.4705,1752.77238
3434,15.43828,37218.44,43,0,162.4937,1622.823317
3435,10.56862,90696.33,49,4,164.9647,1734.660297
3436,11.64763,57667.86,19,1,172.4567,1814.120844
3438,11.36757,27127.11,57,0,210.1051,1915.881708
3439,14.00176,18347.88,65,0,157.4836,1333.059808
3440,4.638114,5508.83,43,3,192.4705,807.7008528
3441,5.358251,34538.89,28,0,162.4608,1259.0664
3442,2.526565,28695.86,51,3,114.9728,449.1682295
3443,4.193947,35876.08,21,7,127.4738,1242.428824
3444,1.776605,72718.86,42,0,149.9621,495.3955859
3445,4.762508,28788.06,56,4,104.9629,732.1459678
3446,8.612943,47800.15,47,0,149.9483,958.3344749
3447,19.19435,22740.18,41,1,192.4404,2037.426425
3448,10.50792,26939.34,32,3,149.9621,1335.96148
3449,9.62756,33916.31,75,3,129.9926,1116.324602
